time,position
3.316633266533066536e-06,4.562409971984244573e-05
3.326653306613226947e-06,4.610243697779910601e-05
3.336673346693387359e-06,4.657793564301735301e-05
3.346693386773547770e-06,4.705056991018601107e-05
3.356713426853707758e-06,4.752031428490519473e-05
3.366733466933868170e-06,4.798714358740991976e-05
3.376753507014028581e-06,4.845103295629279267e-05
3.386773547094188992e-06,4.891195785222824516e-05
3.396793587174348980e-06,4.936989406169544042e-05
3.406813627254509392e-06,4.982481770070256181e-05
3.416833667334669803e-06,5.027670521850961078e-05
3.426853707414830215e-06,5.072553340135169261e-05
3.436873747494990626e-06,5.117127937616365748e-05
3.446893787575150614e-06,5.161392061430211231e-05
3.456913827655311025e-06,5.205343493527000759e-05
3.466933867735471437e-06,5.248980051043978764e-05
3.476953907815631848e-06,5.292299586677664928e-05
3.486973947895792260e-06,5.335299989056226132e-05
3.496993987975952248e-06,5.377979183111813164e-05
3.507014028056112659e-06,5.420335130452924534e-05
3.517034068136273070e-06,5.462365829736754027e-05
3.527054108216433482e-06,5.504069317041527414e-05
3.537074148296593893e-06,5.545443666238839160e-05
3.547094188376753881e-06,5.586486989366032504e-05
3.557114228456914293e-06,5.627197436998557852e-05
3.567134268537074704e-06,5.667573198622236302e-05
3.577154308617235115e-06,5.707612503005712911e-05
3.587174348697395103e-06,5.747313618572750030e-05
3.597194388777555515e-06,5.786674853774572151e-05
3.607214428857715926e-06,5.825694557462281220e-05
3.617234468937876338e-06,5.864371119259076794e-05
3.627254509018036749e-06,5.902702969932747251e-05
3.637274549098196737e-06,5.940688581767900793e-05
3.647294589178357148e-06,5.978326468938424123e-05
3.657314629258517560e-06,6.015615187879710740e-05
3.667334669338677971e-06,6.052553337661084382e-05
3.677354709418838383e-06,6.089139560358206211e-05
3.687374749498998371e-06,6.125372541425240763e-05
3.697394789579158782e-06,6.161251010067382388e-05
3.707414829659319193e-06,6.196773739613162149e-05
3.717434869739479605e-06,6.231939547886689663e-05
3.727454909819640016e-06,6.266747297580125338e-05
3.737474949899800004e-06,6.301195896626041475e-05
3.747494989979960416e-06,6.335284298569626162e-05
3.757515030060120827e-06,6.369011502941155517e-05
3.767535070140281239e-06,6.402376555628327677e-05
3.777555110220441226e-06,6.435378549248569702e-05
3.787575150300601638e-06,6.468016623521439330e-05
3.797595190380762049e-06,6.500289965640910193e-05
3.807615230460922461e-06,6.532197810647743760e-05
3.817635270541082872e-06,6.563739441801953441e-05
3.827655310621243284e-06,6.594914190954867539e-05
3.837675350701403695e-06,6.625721438921815612e-05
3.847695390781564106e-06,6.656160615854223950e-05
3.857715430861723671e-06,6.686231201612139309e-05
3.867735470941884082e-06,6.715932726136408413e-05
3.877755511022044494e-06,6.745264769821180003e-05
3.887775551102204905e-06,6.774226963886211732e-05
3.897795591182365317e-06,6.802818990749125562e-05
3.907815631262525728e-06,6.831040584397847471e-05
3.917835671342686139e-06,6.858891530762957717e-05
3.927855711422846551e-06,6.886371668090027545e-05
3.937875751503006962e-06,6.913480887311928798e-05
3.947895791583166527e-06,6.940219132421195016e-05
3.957915831663326938e-06,6.966586400842458436e-05
3.967935871743487349e-06,6.992582743804659311e-05
3.977955911823647761e-06,7.018208266713496458e-05
3.987975951903808172e-06,7.043463129523731445e-05
3.997995991983968584e-06,7.068347547111536141e-05
4.008016032064128995e-06,7.092861789646886345e-05
4.018036072144289407e-06,7.117006182965838871e-05
4.028056112224449818e-06,7.140781108942925173e-05
4.038076152304609382e-06,7.164187005863531423e-05
4.048096192384769794e-06,7.187224368796151202e-05
4.058116232464930205e-06,7.209893749964841464e-05
4.068136272545090617e-06,7.232195759121488779e-05
4.078156312625251028e-06,7.254131063918208379e-05
4.088176352705411440e-06,7.275700390279659193e-05
4.098196392785571851e-06,7.296904522775434756e-05
